Numéro de mesure;Service;Bande;Niveau mesuré;Niveau extrapolé
173422;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173425;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173451;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";0.04;""
173574;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173615;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173641;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173667;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173672;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173675;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173678;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173688;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173690;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173696;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173697;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173708;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173710;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173717;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173726;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173729;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";0.04;""
173738;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173741;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173747;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173748;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173750;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173752;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173760;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173769;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173780;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173782;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173783;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173785;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173792;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173796;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173815;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173849;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173857;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173864;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173878;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173898;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173904;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173909;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173912;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173936;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173938;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173948;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173951;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173953;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173954;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173955;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173964;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173969;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173972;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173973;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173976;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173977;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173978;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173986;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173987;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173988;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173990;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
173999;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174001;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174003;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174006;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174017;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174020;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174037;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174040;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174045;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174046;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174048;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174052;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174055;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174065;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174066;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174072;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174073;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174081;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174082;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174085;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174087;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174091;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174096;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174100;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174104;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174107;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174108;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";0.12;""
174111;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";0.05;""
174118;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174124;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174128;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174131;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174144;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174151;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174161;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174164;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174174;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174192;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174195;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174201;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174203;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174204;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174216;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174217;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174221;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174223;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174227;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174228;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174232;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174234;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";0.02;""
174235;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174240;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174249;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174252;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174253;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174254;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174255;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174256;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174257;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174259;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174260;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174270;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174272;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174279;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174292;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174295;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174299;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174300;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174301;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174310;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174318;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174319;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174325;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174326;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174327;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174331;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174335;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174345;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174347;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174349;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174350;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174353;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174356;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174370;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174371;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174378;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174383;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174384;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174390;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174392;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174394;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174395;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174400;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174404;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174416;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174422;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174425;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174426;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174429;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174439;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174443;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174445;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174449;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174453;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174474;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174477;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174480;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174481;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174482;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174483;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174491;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174492;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174493;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174494;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174496;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174497;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174498;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174502;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174508;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174513;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174514;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174515;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174518;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174521;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174524;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174525;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174528;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174532;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174533;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174555;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174556;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174572;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174594;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174598;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174601;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174605;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174609;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174611;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174615;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174619;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174632;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174637;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174641;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174642;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174646;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174649;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174650;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174651;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174662;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174671;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174672;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174678;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174679;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174687;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174696;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174697;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174699;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174700;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174701;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174709;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174710;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174712;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174718;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174722;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174727;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174730;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174731;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";0.04;""
174740;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174748;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174750;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174751;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174752;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174754;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174761;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174768;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174772;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174773;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174774;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174775;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174777;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174779;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174780;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174784;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174787;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174790;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174795;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174800;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174802;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174803;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174804;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174806;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174812;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174814;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174817;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174818;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174820;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174824;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174828;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174829;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174830;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174832;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174834;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174835;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174837;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174838;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174843;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174844;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174846;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174847;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174848;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174852;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174854;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174856;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174863;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174865;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174866;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174867;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174870;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174875;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174884;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174888;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174889;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174890;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174898;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174900;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174901;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174902;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174903;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174905;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174909;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174913;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174918;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174927;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174929;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174930;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174934;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174935;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174937;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174941;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174943;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174946;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174948;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174954;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";0.03;""
174955;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174959;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174961;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174964;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174965;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174967;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174978;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174979;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174985;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174987;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174993;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174995;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174998;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
174999;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175000;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175001;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175002;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175003;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175006;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175009;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175010;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175014;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175019;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175020;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175027;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175029;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175032;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175035;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175052;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175053;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175079;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175084;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175085;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175089;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175100;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175101;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175102;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175105;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175109;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175116;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175125;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175126;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175129;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";0.12;""
175131;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
175133;PMR (Réseaux radio mobile professionnels);"30-87,5 (hors TV)";"";""
