Numéro du support;Longitude;Latitude;Position;Insee;Lieu dit;Adresse;Code postal;Commune;Nature du support;Hauteur en m;Propriétaire
104808;2.6597222222222223;48.83222222222222;"48°49'56.000""N 2°39'35.000""E";77146;"";CHEM DE LA FONTAINE COMPLEXE SPORTIF;77183;CROISSY BEAUBOURG;Pylône tubulaire;15.0;TOTEM
107384;2.431388888888889;48.6425;"48°38'33.000""N 2°25'53.000""E";91228;"";8-10 PL DE TROISDORF IMM EFIDIS;91000;EVRY COURCOURONNES;Immeuble;37.0;"Copropriété, Syndic, SCI"
107602;2.325277777777778;48.92166666666667;"48°55'18.000""N 2°19'31.000""E";92036;"";6-14 AV. LOUIS ROCHE;92230;GENNEVILLIERS;Bâtiment;37.0;Société Privée
107748;2.1905555555555556;48.82138888888889;"48°49'17.000""N 2°11'26.000""E";92077;"";27 R DU BLEVÉDÈRE DE LA RONCE;92410;VILLE D AVRAY;Immeuble;38.0;"Copropriété, Syndic, SCI"
107832;2.242777777777778;48.87888888888889;"48°52'44.000""N 2°14'34.000""E";92062;"";19 - 20 QUAI DE DION BOUTON;92800;PUTEAUX;Immeuble;17.0;"Copropriété, Syndic, SCI"
107976;2.37;48.96388888888889;"48°57'50.000""N 2°22'12.000""E";93059;"";13 R DES MARRONNIERS;93380;PIERREFITTE SUR SEINE;Immeuble;35.0;ORANGE
108148;2.3705555555555557;48.92055555555555;"48°55'14.000""N 2°22'14.000""E";93001;"";CHEM DU HAUT ST DENIS (LATÉRAL NORD);93300;AUBERVILLIERS;"Ouvrage d'art (pont, viaduc)";26.0;DDE
108350;2.533611111111111;48.82416666666667;"48°49'27.000""N 2°32'1.000""E";94079;"";28 RTE DE CHAMPIGNY;94350;VILLIERS SUR MARNE;Immeuble;33.3;"Copropriété, Syndic, SCI"
108368;2.3208333333333333;48.75944444444445;"48°45'34.000""N 2°19'15.000""E";94034;"";54 AV DE LA RÉPUBLIQUE RÉSIDENCE DU VAL DE BIÈVRE;94260;FRESNES;Immeuble;35.0;Société HLM
108376;2.402222222222222;48.829166666666666;"48°49'45.000""N 2°24'8.000""E";94018;"";172 AV. DE PARIS / 3 AV. DE GRAVELLE;94220;CHARENTON LE PONT;Immeuble;24.0;"Copropriété, Syndic, SCI"
108378;2.3791666666666664;48.783055555555556;"48°46'59.000""N 2°22'45.000""E";94081;"";31-37 AV DU COLONEL FABIEN;94400;VITRY SUR SEINE;Immeuble;52.0;Société Privée
108414;2.4411111111111112;48.778055555555554;"48°46'41.000""N 2°26'28.000""E";94028;AIRE CARREFOUR POMPADOUR;A86 SENS VERSAILLES-CRETEIL;94000;CRETEIL;"Ouvrage d'art (pont, viaduc)";8.0;DDE
108422;2.3802777777777777;48.80138888888889;"48°48'5.000""N 2°22'49.000""E";94081;"";2 R GAGNEE;94400;VITRY SUR SEINE;Immeuble;32.0;"Copropriété, Syndic, SCI"
108432;2.4258333333333333;48.805;"48°48'18.000""N 2°25'33.000""E";94046;"";64 AV DU GÉNÉRAL DE GAULLE;94700;MAISONS ALFORT;Immeuble;39.0;La Poste
